COUNTY,COUNTY_FIPS,FACILITY_ID,FINAL_NAICS_CODE,MECS_NAICS,REPORTING_YEAR,STATE,Industry,Label,Temperature Band,Temp_degC,FUEL_TYPE,Natural_gas,Total,MMTCO2E,Thermal MWh,Thermal MWh/hr,Fuel_group
JASPER COUNTY,48241,1002305,322130,322130,2015,TX,Paperboard Mills,Paperboard Mills_1002305,100-300 C,150,Natural Gas (Weighted U.S. Average),663.1934286359999,663.1934286359999,0.033387215,184220.54421965082,21.02974249082772,NG_Type
JASPER COUNTY,48241,1002305,322130,322130,2015,TX,Paperboard Mills,Paperboard Mills_1002305,100-300 C,200,Natural Gas (Weighted U.S. Average),176.599979594,176.599979594,0.00889059,49055.58913166213,5.5999530972217055,NG_Type
JASPER COUNTY,48241,1002305,322130,322130,2015,TX,Paperboard Mills,Paperboard Mills_1002305,100-300 C,275,Natural Gas (Weighted U.S. Average),75.426685328,75.426685328,0.0037972155,20951.873797041186,2.39176641518735,NG_Type
JASPER COUNTY,48241,1002305,322130,322130,2015,TX,Paperboard Mills,Paperboard Mills_1002305,300-550 C,505,Natural Gas (Weighted U.S. Average),818.0894331409999,818.0894331409999,0.041185207,227247.24655904068,25.941466502173594,NG_Type
JASPER COUNTY,48241,1002305,322130,322130,2015,TX,Paperboard Mills,Paperboard Mills_1002305,550-850 C,800,Natural Gas (Weighted U.S. Average),613.8804573570001,613.8804573570001,0.030904677000000002,170522.48568371273,19.46603717850602,NG_Type
JEFFERSON,48245,1002146,325110,325110,2015,TX,Petrochemicals,Petrochemicals_1002146,100-300 C,220,Natural Gas (Weighted U.S. Average)Fuel Gas,12.043989994,10569.203696894001,0.5935149900000001,2935892.2645158223,335.14751878034497,NG_TypeFuelGas_Type
JEFFERSON,48245,1002146,325110,325110,2015,TX,Petrochemicals,Petrochemicals_1002146,850+ C,875,Natural Gas (Weighted U.S. Average)Fuel Gas,25.88559044,2379.18434844,0.133468559,660885.0699409664,75.44350113481353,NG_TypeFuelGas_Type
JEFFERSON,48245,1002657,324110,324110,2015,TX,Petroleum Refineries,Petroleum Refineries_1002657,100-300 C,220,Natural Gas (Weighted U.S. Average)Fuel Gas,553.4303396,5932.988707,0.329986865,1648053.737053046,188.13398824806464,NG_TypeFuelGas_Type
JEFFERSON,48245,1002657,324110,324110,2015,TX,Petroleum Refineries,Petroleum Refineries_1002657,550-850 C,600,Natural Gas (Weighted U.S. Average)Fuel Gas,919.1587807,13439.881645,0.749459131,3733303.44358481,426.1761921900468,NG_TypeFuelGas_Type
JEFFERSON,48245,1002884,325199,325199,2015,TX,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1002884,100-300 C,260,Natural Gas (Weighted U.S. Average),0.325704953,0.325704953,1.64e-05,90.47367043443401,0.010328044570140868,NG_Type
JEFFERSON,48245,1002884,325199,325199,2015,TX,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1002884,850+ C,900,Natural Gas (Weighted U.S. Average),3.957220487,3.957220487,0.00019922,1099.228792437886,0.1254827388627724,NG_Type
JEFFERSON,48245,1004714,325211,325211,2015,TX,Plastics Materials and Resins,Plastics Materials and Resins_1004714,100-300 C,260,Natural Gas (Weighted U.S. Average),1884.6769576,1884.6769576,0.094880501,523521.7959282128,59.76276209226174,NG_Type
JEFFERSON,48245,1004714,325211,325211,2015,TX,Plastics Materials and Resins,Plastics Materials and Resins_1004714,100-300 C,291,Natural Gas (Weighted U.S. Average),402.45705876,402.45705876,0.020260939999999998,111793.71686823528,12.761839825141013,NG_Type
JEFFERSON,48245,1005523,325199,325199,2015,TX,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1005523,100-300 C,260,Natural Gas (Weighted U.S. Average),435.59508880000004,435.59508880000004,0.021929211,120998.73257668642,13.81264070510119,NG_Type
JEFFERSON,48245,1005523,325199,325199,2015,TX,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1005523,850+ C,900,Natural Gas (Weighted U.S. Average),146.886716,146.886716,0.007394734,40801.898197048,4.657750935736074,NG_Type
JEFFERSON,48245,1005743,324110,324110,2015,TX,Petroleum Refineries,Petroleum Refineries_1005743,100-300 C,220,Natural Gas (Weighted U.S. Average)Fuel Gas,15.978191741,2000.7663572310003,0.112273587,555768.8771789127,63.44393575101744,NG_TypeFuelGas_Type
JEFFERSON,48245,1005743,324110,324110,2015,TX,Petroleum Refineries,Petroleum Refineries_1005743,550-850 C,600,Natural Gas (Weighted U.S. Average)Fuel Gas,6304.749551417,21908.590385427,1.1937398019999998,6085724.420083141,694.71739955287,NG_TypeFuelGas_Type
JEFFERSON,48245,1006416,325211,325211,2015,TX,Plastics Materials and Resins,Plastics Materials and Resins_1006416,100-300 C,260,Natural Gas (Weighted U.S. Average),299.7462229,299.7462229,0.015090157,83262.9063047162,9.504897979990435,NG_Type
JEFFERSON,48245,1006416,325211,325211,2015,TX,Plastics Materials and Resins,Plastics Materials and Resins_1006416,100-300 C,291,Natural Gas (Weighted U.S. Average),64.00830802,64.00830802,0.003222377,17780.099785179562,2.029691756299037,NG_Type
JEFFERSON,48245,1006543,325110,325110,2015,TX,Petrochemicals,Petrochemicals_1006543,100-300 C,220,Natural Gas (Weighted U.S. Average)Fuel Gas,9.592689393,12131.852548231,0.6812903520000001,3369961.7371425107,384.69882844092587,NG_TypeFuelGas_Type
JEFFERSON,48245,1006543,325110,325110,2015,TX,Petrochemicals,Petrochemicals_1006543,850+ C,875,Natural Gas (Weighted U.S. Average)Fuel Gas,501.68996556,16581.20945742,0.928310724,4605895.200663213,525.7871233633805,NG_TypeFuelGas_Type
JEFFERSON,48245,1006891,325199,325199,2015,TX,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1006891,100-300 C,260,Natural Gas (Weighted U.S. Average)Fuel Gas,50.03913748,10564.29564158,0.593018264,2934528.914726809,334.9918852427864,NG_TypeFuelGas_Type
JEFFERSON,48245,1006891,325199,325199,2015,TX,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1006891,850+ C,900,Natural Gas (Weighted U.S. Average)Fuel Gas,16.87366264,1926.58382251,0.10810215499999999,535162.6010491828,61.09162112433593,NG_TypeFuelGas_Type
JEFFERSON,48245,1007458,324110,324110,2015,TX,Petroleum Refineries,Petroleum Refineries_1007458,100-300 C,220,Natural Gas (Weighted U.S. Average)Fuel Gas,7576.134411570001,21324.6208974,1.153545354,5923510.543637978,676.1998337486276,NG_TypeFuelGas_Type
JEFFERSON,48245,1007458,324110,324110,2015,TX,Petroleum Refineries,Petroleum Refineries_1007458,550-850 C,600,Natural Gas (Weighted U.S. Average)Fuel Gas,12582.740719100002,56548.68993820599,3.1026593670000002,15707981.993654989,1793.1486294126694,NG_TypeFuelGas_Type
JEFFERSON COUNTY,48245,1006644,325199,325199,2015,TX,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1006644,100-300 C,260,Natural Gas (Weighted U.S. Average),745.7354156,745.7354156,0.03754264,207148.89227453683,23.647133821294155,NG_Type
JEFFERSON COUNTY,48245,1006644,325199,325199,2015,TX,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1006644,850+ C,900,Natural Gas (Weighted U.S. Average),251.4689192,251.4689192,0.012659728,69852.5334375376,7.974033497435799,NG_Type
JEFFERSON COUNTY,48245,1007909,325110,325110,2015,TX,Petrochemicals,Petrochemicals_1007909,100-300 C,220,Natural Gas (Weighted U.S. Average)Fuel Gas,9609.91085294,17142.73917674,0.906849693,4761875.803036485,543.5931282005118,NG_TypeFuelGas_Type
JEFFERSON COUNTY,48245,1007909,325110,325110,2015,TX,Petrochemicals,Petrochemicals_1007909,850+ C,875,Natural Gas (Weighted U.S. Average)Fuel Gas,1847.63159492,3526.77598922,0.187319224,979660.7807335532,111.83342245816817,NG_TypeFuelGas_Type
JEFFERSON COUNTY,48245,1010636,325199,325199,2015,TX,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1010636,100-300 C,260,Natural Gas (Weighted U.S. Average),5911.661593,5911.661593,0.297611432,1642129.5339803542,187.45770935848793,NG_Type
JEFFERSON COUNTY,48245,1010636,325199,325199,2015,TX,Other Basic Organic Chemicals,Other Basic Organic Chemicals_1010636,850+ C,900,Natural Gas (Weighted U.S. Average),1993.467281,1993.467281,0.100357343,553741.354381618,63.212483376897026,NG_Type
JOHNSON,48251,1002395,327410,327410,2015,TX,Lime,Lime_1002395,100-300 C,120,Natural Gas (Weighted U.S. Average),0.0,0.0,0.0,0.0,0.0,NG_Type
JOHNSON,48251,1002395,327410,327410,2015,TX,Lime,Lime_1002395,850+ C,1500,Natural Gas (Weighted U.S. Average),392.9169148,392.9169148,0.01978066,109143.6747593144,12.459323602661462,NG_Type
Jefferson,48245,1007959,324110,324110,2015,TX,Petroleum Refineries,Petroleum Refineries_1007959,100-300 C,220,Natural Gas (Weighted U.S. Average)Fuel Gas,43825.781395747996,76374.35964057199,4.0343115570000005,21215116.87223881,2421.8169945478094,NG_TypeFuelGas_Type
Jefferson,48245,1007959,324110,324110,2015,TX,Petroleum Refineries,Petroleum Refineries_1007959,550-850 C,600,Natural Gas (Weighted U.S. Average)Fuel Gas,7635.896240765999,9497.467653823,0.488963893,2638187.5699436455,301.16296460543896,NG_TypeFuelGas_Type
KAUFMAN COUNTY,48257,1003953,322130,322130,2015,TX,Paperboard Mills,Paperboard Mills_1003953,100-300 C,150,Natural Gas (Weighted U.S. Average),369.4851182,369.4851182,0.018601029999999998,102634.8371633596,11.716305612255663,NG_Type
KAUFMAN COUNTY,48257,1003953,322130,322130,2015,TX,Paperboard Mills,Paperboard Mills_1003953,100-300 C,200,Natural Gas (Weighted U.S. Average),98.3891901,98.3891901,0.004953218,27330.3524475978,3.1199032474426716,NG_Type
KAUFMAN COUNTY,48257,1003953,322130,322130,2015,TX,Paperboard Mills,Paperboard Mills_1003953,100-300 C,275,Natural Gas (Weighted U.S. Average),42.02248776,42.02248776,0.002115543,11672.92260499728,1.3325254115293699,NG_Type
